# Force coefficients
# liftDir     : (0.000000e+00 0.000000e+00 1.000000e+00)
# dragDir     : (0.000000e+00 1.000000e+00 0.000000e+00)
# pitchAxis   : (0.000000e+00 1.000000e+00 0.000000e+00)
# magUInf     : 2.000000e+01
# lRef        : 1.000000e+00
# Aref        : 7.591940e+03
# CofR        : (7.200000e-01 0.000000e+00 0.000000e+00)
# Time        	Cm            	Cd            	Cl            	Cl(f)         	Cl(r)         
24037         	-3.396186e-01	4.632815e-01	-4.453232e-01	-5.622802e-01	1.169570e-01
24038         	-3.409322e-01	4.633006e-01	-4.453140e-01	-5.635892e-01	1.182752e-01
24039         	-3.423605e-01	4.633192e-01	-4.453081e-01	-5.650145e-01	1.197064e-01
24040         	-3.438880e-01	4.633366e-01	-4.453060e-01	-5.665410e-01	1.212350e-01
24041         	-3.455205e-01	4.633533e-01	-4.453076e-01	-5.681743e-01	1.228667e-01
24042         	-3.472521e-01	4.633694e-01	-4.453129e-01	-5.699085e-01	1.245956e-01
24043         	-3.490739e-01	4.633851e-01	-4.453221e-01	-5.717350e-01	1.264129e-01
24044         	-3.509821e-01	4.634007e-01	-4.453348e-01	-5.736495e-01	1.283147e-01
24045         	-3.529398e-01	4.634167e-01	-4.453512e-01	-5.756154e-01	1.302643e-01
24046         	-3.549581e-01	4.634333e-01	-4.453717e-01	-5.776439e-01	1.322722e-01
24047         	-3.570123e-01	4.634499e-01	-4.453963e-01	-5.797105e-01	1.343142e-01
24048         	-3.590996e-01	4.634664e-01	-4.454249e-01	-5.818120e-01	1.363871e-01
24049         	-3.612215e-01	4.634824e-01	-4.454575e-01	-5.839502e-01	1.384927e-01
24050         	-3.633781e-01	4.634980e-01	-4.454936e-01	-5.861249e-01	1.406312e-01
24051         	-3.655637e-01	4.635129e-01	-4.455330e-01	-5.883302e-01	1.427972e-01
24052         	-3.677755e-01	4.635275e-01	-4.455750e-01	-5.905630e-01	1.449879e-01
24053         	-3.699946e-01	4.635417e-01	-4.456194e-01	-5.928043e-01	1.471849e-01
24054         	-3.722266e-01	4.635556e-01	-4.456665e-01	-5.950599e-01	1.493934e-01
24055         	-3.744550e-01	4.635694e-01	-4.457162e-01	-5.973131e-01	1.515970e-01
24056         	-3.766964e-01	4.635837e-01	-4.457685e-01	-5.995807e-01	1.538122e-01
24057         	-3.789341e-01	4.635977e-01	-4.458235e-01	-6.018458e-01	1.560223e-01
24058         	-3.811566e-01	4.636116e-01	-4.458811e-01	-6.040972e-01	1.582160e-01
24059         	-3.833613e-01	4.636253e-01	-4.459414e-01	-6.063320e-01	1.603905e-01
24060         	-3.855312e-01	4.636390e-01	-4.460038e-01	-6.085331e-01	1.625293e-01
24061         	-3.876781e-01	4.636527e-01	-4.460690e-01	-6.107126e-01	1.646436e-01
24062         	-3.897864e-01	4.636661e-01	-4.461369e-01	-6.128549e-01	1.667180e-01
24063         	-3.918584e-01	4.636791e-01	-4.462080e-01	-6.149624e-01	1.687544e-01
24064         	-3.938689e-01	4.636918e-01	-4.462815e-01	-6.170096e-01	1.707282e-01
24065         	-3.958004e-01	4.637042e-01	-4.463563e-01	-6.189786e-01	1.726223e-01
24066         	-3.976569e-01	4.637162e-01	-4.464328e-01	-6.208733e-01	1.744406e-01
24067         	-3.994273e-01	4.637278e-01	-4.465107e-01	-6.226826e-01	1.761720e-01
24068         	-4.011098e-01	4.637392e-01	-4.465894e-01	-6.244046e-01	1.778151e-01
24069         	-4.027165e-01	4.637505e-01	-4.466698e-01	-6.260514e-01	1.793816e-01
24070         	-4.042292e-01	4.637613e-01	-4.467511e-01	-6.276048e-01	1.808537e-01
24071         	-4.056441e-01	4.637714e-01	-4.468333e-01	-6.290607e-01	1.822274e-01
24072         	-4.069602e-01	4.637810e-01	-4.469160e-01	-6.304182e-01	1.835022e-01
24073         	-4.081723e-01	4.637900e-01	-4.469991e-01	-6.316719e-01	1.846728e-01
24074         	-4.092671e-01	4.637985e-01	-4.470819e-01	-6.328081e-01	1.857261e-01
24075         	-4.102565e-01	4.638061e-01	-4.471648e-01	-6.338389e-01	1.866741e-01
24076         	-4.111436e-01	4.638127e-01	-4.472475e-01	-6.347673e-01	1.875199e-01
24077         	-4.119232e-01	4.638182e-01	-4.473296e-01	-6.355881e-01	1.882584e-01
24078         	-4.125893e-01	4.638224e-01	-4.474112e-01	-6.362949e-01	1.888838e-01
24079         	-4.131310e-01	4.638249e-01	-4.474918e-01	-6.368769e-01	1.893851e-01
24080         	-4.135508e-01	4.638259e-01	-4.475709e-01	-6.373363e-01	1.897653e-01
24081         	-4.138622e-01	4.638255e-01	-4.476485e-01	-6.376864e-01	1.900380e-01
24082         	-4.140810e-01	4.638240e-01	-4.477242e-01	-6.379430e-01	1.902189e-01
24083         	-4.142148e-01	4.638218e-01	-4.477976e-01	-6.381136e-01	1.903160e-01
24084         	-4.142554e-01	4.638197e-01	-4.478674e-01	-6.381891e-01	1.903217e-01
24085         	-4.142146e-01	4.638172e-01	-4.479341e-01	-6.381816e-01	1.902475e-01
24086         	-4.140867e-01	4.638144e-01	-4.479979e-01	-6.380856e-01	1.900878e-01
24087         	-4.138688e-01	4.638116e-01	-4.480596e-01	-6.378986e-01	1.898390e-01
24088         	-4.135592e-01	4.638086e-01	-4.481185e-01	-6.376185e-01	1.895000e-01
24089         	-4.131606e-01	4.638054e-01	-4.481743e-01	-6.372478e-01	1.890735e-01
24090         	-4.126893e-01	4.638020e-01	-4.482272e-01	-6.368029e-01	1.885757e-01
24091         	-4.121643e-01	4.637982e-01	-4.482771e-01	-6.363028e-01	1.880257e-01
24092         	-4.115996e-01	4.637944e-01	-4.483239e-01	-6.357616e-01	1.874377e-01
24093         	-4.109980e-01	4.637902e-01	-4.483672e-01	-6.351816e-01	1.868144e-01
24094         	-4.103679e-01	4.637861e-01	-4.484080e-01	-6.345718e-01	1.861639e-01
24095         	-4.097063e-01	4.637818e-01	-4.484463e-01	-6.339294e-01	1.854831e-01
24096         	-4.090087e-01	4.637775e-01	-4.484822e-01	-6.332498e-01	1.847676e-01
24097         	-4.082913e-01	4.637725e-01	-4.485162e-01	-6.325494e-01	1.840333e-01
24098         	-4.075516e-01	4.637676e-01	-4.485475e-01	-6.318254e-01	1.832779e-01
24099         	-4.067979e-01	4.637629e-01	-4.485762e-01	-6.310860e-01	1.825098e-01
24100         	-4.060447e-01	4.637586e-01	-4.486020e-01	-6.303457e-01	1.817437e-01
24101         	-4.052955e-01	4.637543e-01	-4.486246e-01	-6.296078e-01	1.809832e-01
24102         	-4.045606e-01	4.637505e-01	-4.486444e-01	-6.288828e-01	1.802385e-01
24103         	-4.038463e-01	4.637470e-01	-4.486617e-01	-6.281771e-01	1.795154e-01
24104         	-4.031638e-01	4.637435e-01	-4.486772e-01	-6.275023e-01	1.788252e-01
24105         	-4.025278e-01	4.637399e-01	-4.486909e-01	-6.268733e-01	1.781824e-01
24106         	-4.019418e-01	4.637364e-01	-4.487029e-01	-6.262933e-01	1.775904e-01
24107         	-4.014056e-01	4.637330e-01	-4.487132e-01	-6.257622e-01	1.770489e-01
24108         	-4.009270e-01	4.637299e-01	-4.487218e-01	-6.252879e-01	1.765661e-01
24109         	-4.005128e-01	4.637270e-01	-4.487288e-01	-6.248772e-01	1.761484e-01
24110         	-4.001655e-01	4.637242e-01	-4.487345e-01	-6.245328e-01	1.757983e-01
24111         	-3.999024e-01	4.637209e-01	-4.487391e-01	-6.242719e-01	1.755328e-01
24112         	-3.996934e-01	4.637181e-01	-4.487421e-01	-6.240644e-01	1.753223e-01
24113         	-3.995313e-01	4.637160e-01	-4.487433e-01	-6.239030e-01	1.751596e-01
24114         	-3.994061e-01	4.637146e-01	-4.487427e-01	-6.237774e-01	1.750347e-01
24115         	-3.993292e-01	4.637141e-01	-4.487404e-01	-6.236994e-01	1.749591e-01
24116         	-3.992969e-01	4.637145e-01	-4.487365e-01	-6.236651e-01	1.749286e-01
24117         	-3.993090e-01	4.637159e-01	-4.487313e-01	-6.236746e-01	1.749433e-01
24118         	-3.993702e-01	4.637182e-01	-4.487250e-01	-6.237328e-01	1.750077e-01
24119         	-3.994733e-01	4.637211e-01	-4.487178e-01	-6.238323e-01	1.751144e-01
24120         	-3.996155e-01	4.637246e-01	-4.487100e-01	-6.239705e-01	1.752605e-01
24121         	-3.997937e-01	4.637287e-01	-4.487018e-01	-6.241446e-01	1.754428e-01
24122         	-3.999982e-01	4.637336e-01	-4.486933e-01	-6.243448e-01	1.756516e-01
24123         	-4.002121e-01	4.637397e-01	-4.486844e-01	-6.245543e-01	1.758698e-01
24124         	-4.004460e-01	4.637473e-01	-4.486754e-01	-6.247836e-01	1.761083e-01
24125         	-4.007113e-01	4.637560e-01	-4.486661e-01	-6.250443e-01	1.763782e-01
24126         	-4.009984e-01	4.637658e-01	-4.486566e-01	-6.253267e-01	1.766701e-01
24127         	-4.013038e-01	4.637763e-01	-4.486467e-01	-6.256272e-01	1.769804e-01
24128         	-4.016201e-01	4.637876e-01	-4.486365e-01	-6.259384e-01	1.773019e-01
24129         	-4.019556e-01	4.637995e-01	-4.486261e-01	-6.262687e-01	1.776426e-01
24130         	-4.023215e-01	4.638120e-01	-4.486154e-01	-6.266292e-01	1.780138e-01
24131         	-4.027226e-01	4.638253e-01	-4.486046e-01	-6.270249e-01	1.784203e-01
24132         	-4.031577e-01	4.638394e-01	-4.485936e-01	-6.274545e-01	1.788609e-01
24133         	-4.036321e-01	4.638543e-01	-4.485827e-01	-6.279234e-01	1.793407e-01
24134         	-4.041428e-01	4.638702e-01	-4.485720e-01	-6.284288e-01	1.798568e-01
24135         	-4.047009e-01	4.638874e-01	-4.485613e-01	-6.289815e-01	1.804202e-01
24136         	-4.053151e-01	4.639057e-01	-4.485504e-01	-6.295903e-01	1.810399e-01
24137         	-4.059817e-01	4.639248e-01	-4.485399e-01	-6.302517e-01	1.817118e-01
24138         	-4.066806e-01	4.639443e-01	-4.485302e-01	-6.309457e-01	1.824155e-01
24139         	-4.073772e-01	4.639644e-01	-4.485215e-01	-6.316379e-01	1.831164e-01
24140         	-4.080385e-01	4.639850e-01	-4.485139e-01	-6.322954e-01	1.837816e-01
24141         	-4.086383e-01	4.640062e-01	-4.485080e-01	-6.328923e-01	1.843843e-01
24142         	-4.091642e-01	4.640280e-01	-4.485042e-01	-6.334163e-01	1.849120e-01
24143         	-4.096125e-01	4.640509e-01	-4.485026e-01	-6.338638e-01	1.853612e-01
24144         	-4.099725e-01	4.640748e-01	-4.485035e-01	-6.342243e-01	1.857208e-01
24145         	-4.102407e-01	4.640997e-01	-4.485072e-01	-6.344943e-01	1.859870e-01
24146         	-4.104203e-01	4.641253e-01	-4.485140e-01	-6.346773e-01	1.861633e-01
24147         	-4.105184e-01	4.641515e-01	-4.485235e-01	-6.347801e-01	1.862566e-01
24148         	-4.105599e-01	4.641780e-01	-4.485354e-01	-6.348276e-01	1.862922e-01
24149         	-4.105860e-01	4.642048e-01	-4.485485e-01	-6.348603e-01	1.863118e-01
24150         	-4.106401e-01	4.642322e-01	-4.485617e-01	-6.349209e-01	1.863592e-01
24151         	-4.107522e-01	4.642598e-01	-4.485745e-01	-6.350394e-01	1.864649e-01
24152         	-4.109397e-01	4.642879e-01	-4.485867e-01	-6.352331e-01	1.866463e-01
24153         	-4.112083e-01	4.643164e-01	-4.485980e-01	-6.355073e-01	1.869093e-01
24154         	-4.115484e-01	4.643458e-01	-4.486086e-01	-6.358527e-01	1.872441e-01
24155         	-4.119341e-01	4.643757e-01	-4.486190e-01	-6.362436e-01	1.876247e-01
24156         	-4.123315e-01	4.644061e-01	-4.486295e-01	-6.366463e-01	1.880168e-01
24157         	-4.126994e-01	4.644371e-01	-4.486405e-01	-6.370196e-01	1.883791e-01
24158         	-4.129957e-01	4.644678e-01	-4.486522e-01	-6.373218e-01	1.886696e-01
24159         	-4.131989e-01	4.644976e-01	-4.486649e-01	-6.375313e-01	1.888664e-01
24160         	-4.133065e-01	4.645255e-01	-4.486790e-01	-6.376460e-01	1.889670e-01
24161         	-4.133119e-01	4.645518e-01	-4.486945e-01	-6.376592e-01	1.889647e-01
24162         	-4.132349e-01	4.645756e-01	-4.487112e-01	-6.375905e-01	1.888793e-01
24163         	-4.130830e-01	4.645971e-01	-4.487286e-01	-6.374473e-01	1.887187e-01
24164         	-4.128583e-01	4.646158e-01	-4.487464e-01	-6.372315e-01	1.884851e-01
24165         	-4.125643e-01	4.646317e-01	-4.487642e-01	-6.369464e-01	1.881822e-01
24166         	-4.122003e-01	4.646451e-01	-4.487812e-01	-6.365909e-01	1.878097e-01
24167         	-4.117643e-01	4.646557e-01	-4.487975e-01	-6.361630e-01	1.873655e-01
24168         	-4.112639e-01	4.646640e-01	-4.488134e-01	-6.356706e-01	1.868572e-01
24169         	-4.106907e-01	4.646694e-01	-4.488291e-01	-6.351053e-01	1.862761e-01
24170         	-4.100487e-01	4.646722e-01	-4.488451e-01	-6.344713e-01	1.856262e-01
24171         	-4.093501e-01	4.646724e-01	-4.488616e-01	-6.337809e-01	1.849193e-01
24172         	-4.085864e-01	4.646701e-01	-4.488781e-01	-6.330255e-01	1.841473e-01
24173         	-4.077575e-01	4.646653e-01	-4.488943e-01	-6.322047e-01	1.833104e-01
24174         	-4.068772e-01	4.646583e-01	-4.489101e-01	-6.313322e-01	1.824221e-01
24175         	-4.059487e-01	4.646488e-01	-4.489253e-01	-6.304113e-01	1.814861e-01
24176         	-4.049862e-01	4.646371e-01	-4.489398e-01	-6.294561e-01	1.805163e-01
24177         	-4.040074e-01	4.646233e-01	-4.489538e-01	-6.284843e-01	1.795305e-01
24178         	-4.030018e-01	4.646066e-01	-4.489673e-01	-6.274854e-01	1.785181e-01
24179         	-4.019895e-01	4.645884e-01	-4.489794e-01	-6.264792e-01	1.774998e-01
24180         	-4.009752e-01	4.645689e-01	-4.489909e-01	-6.254707e-01	1.764798e-01
24181         	-3.999568e-01	4.645486e-01	-4.490019e-01	-6.244578e-01	1.754559e-01
24182         	-3.989472e-01	4.645284e-01	-4.490124e-01	-6.234534e-01	1.744410e-01
24183         	-3.979605e-01	4.645076e-01	-4.490233e-01	-6.224721e-01	1.734488e-01
24184         	-3.970090e-01	4.644862e-01	-4.490345e-01	-6.215263e-01	1.724918e-01
24185         	-3.961229e-01	4.644641e-01	-4.490463e-01	-6.206460e-01	1.715997e-01
24186         	-3.953288e-01	4.644413e-01	-4.490585e-01	-6.198581e-01	1.707996e-01
24187         	-3.946311e-01	4.644182e-01	-4.490707e-01	-6.191665e-01	1.700958e-01
24188         	-3.940230e-01	4.643946e-01	-4.490828e-01	-6.185644e-01	1.694816e-01
24189         	-3.934995e-01	4.643709e-01	-4.490946e-01	-6.180468e-01	1.689523e-01
24190         	-3.930685e-01	4.643473e-01	-4.491061e-01	-6.176215e-01	1.685154e-01
24191         	-3.927447e-01	4.643244e-01	-4.491173e-01	-6.173034e-01	1.681861e-01
24192         	-3.925437e-01	4.643024e-01	-4.491283e-01	-6.171079e-01	1.679796e-01
24193         	-3.924866e-01	4.642816e-01	-4.491390e-01	-6.170561e-01	1.679170e-01
24194         	-3.925902e-01	4.642622e-01	-4.491498e-01	-6.171651e-01	1.680153e-01
24195         	-3.928835e-01	4.642445e-01	-4.491609e-01	-6.174639e-01	1.683030e-01
24196         	-3.933452e-01	4.642285e-01	-4.491721e-01	-6.179312e-01	1.687591e-01
24197         	-3.939685e-01	4.642142e-01	-4.491837e-01	-6.185604e-01	1.693767e-01
24198         	-3.947440e-01	4.642014e-01	-4.491959e-01	-6.193420e-01	1.701461e-01
24199         	-3.956671e-01	4.641900e-01	-4.492086e-01	-6.202715e-01	1.710628e-01
24200         	-3.967451e-01	4.641799e-01	-4.492217e-01	-6.213559e-01	1.721342e-01
24201         	-3.979822e-01	4.641710e-01	-4.492351e-01	-6.225997e-01	1.733647e-01
24202         	-3.993873e-01	4.641629e-01	-4.492487e-01	-6.240116e-01	1.747629e-01
24203         	-4.009695e-01	4.641557e-01	-4.492627e-01	-6.256008e-01	1.763381e-01
24204         	-4.027306e-01	4.641492e-01	-4.492769e-01	-6.273690e-01	1.780921e-01
24205         	-4.046662e-01	4.641432e-01	-4.492917e-01	-6.293120e-01	1.800203e-01
24206         	-4.067840e-01	4.641368e-01	-4.493067e-01	-6.314373e-01	1.821307e-01
24207         	-4.090568e-01	4.641308e-01	-4.493219e-01	-6.337177e-01	1.843959e-01
24208         	-4.114765e-01	4.641246e-01	-4.493376e-01	-6.361453e-01	1.868077e-01
24209         	-4.140361e-01	4.641187e-01	-4.493542e-01	-6.387132e-01	1.893590e-01
24210         	-4.167223e-01	4.641134e-01	-4.493718e-01	-6.414082e-01	1.920364e-01
24211         	-4.195285e-01	4.641086e-01	-4.493909e-01	-6.442240e-01	1.948331e-01
24212         	-4.224450e-01	4.641046e-01	-4.494115e-01	-6.471507e-01	1.977392e-01
24213         	-4.254744e-01	4.641012e-01	-4.494339e-01	-6.501913e-01	2.007574e-01
24214         	-4.285999e-01	4.640978e-01	-4.494577e-01	-6.533288e-01	2.038711e-01
24215         	-4.318384e-01	4.640944e-01	-4.494830e-01	-6.565799e-01	2.070969e-01
24216         	-4.351841e-01	4.640908e-01	-4.495095e-01	-6.599389e-01	2.104293e-01
24217         	-4.386421e-01	4.640867e-01	-4.495374e-01	-6.634108e-01	2.138734e-01
24218         	-4.422027e-01	4.640821e-01	-4.495662e-01	-6.669858e-01	2.174196e-01
24219         	-4.458722e-01	4.640764e-01	-4.495961e-01	-6.706702e-01	2.210741e-01
24220         	-4.496078e-01	4.640697e-01	-4.496267e-01	-6.744211e-01	2.247944e-01
24221         	-4.533801e-01	4.640619e-01	-4.496577e-01	-6.782090e-01	2.285513e-01
24222         	-4.571550e-01	4.640527e-01	-4.496890e-01	-6.819995e-01	2.323105e-01
24223         	-4.608770e-01	4.640420e-01	-4.497204e-01	-6.857372e-01	2.360168e-01
24224         	-4.645551e-01	4.640306e-01	-4.497520e-01	-6.894311e-01	2.396791e-01
24225         	-4.681624e-01	4.640189e-01	-4.497838e-01	-6.930543e-01	2.432705e-01
24226         	-4.717354e-01	4.640070e-01	-4.498169e-01	-6.966438e-01	2.468270e-01
24227         	-4.752860e-01	4.639951e-01	-4.498516e-01	-7.002118e-01	2.503602e-01
24228         	-4.788620e-01	4.639841e-01	-4.498886e-01	-7.038063e-01	2.539177e-01
24229         	-4.824451e-01	4.639732e-01	-4.499276e-01	-7.074089e-01	2.574813e-01
24230         	-4.860344e-01	4.639624e-01	-4.499685e-01	-7.110187e-01	2.610501e-01
24231         	-4.896134e-01	4.639516e-01	-4.500111e-01	-7.146189e-01	2.646078e-01
24232         	-4.931505e-01	4.639404e-01	-4.500552e-01	-7.181781e-01	2.681230e-01
24233         	-4.966094e-01	4.639287e-01	-4.501003e-01	-7.216595e-01	2.715592e-01
24234         	-4.999621e-01	4.639163e-01	-4.501460e-01	-7.250351e-01	2.748891e-01
24235         	-5.031831e-01	4.639031e-01	-4.501916e-01	-7.282789e-01	2.780873e-01
24236         	-5.062578e-01	4.638892e-01	-4.502365e-01	-7.313761e-01	2.811396e-01
24237         	-5.091895e-01	4.638744e-01	-4.502803e-01	-7.343297e-01	2.840494e-01
24238         	-5.119854e-01	4.638587e-01	-4.503232e-01	-7.371469e-01	2.868238e-01
24239         	-5.146582e-01	4.638425e-01	-4.503654e-01	-7.398409e-01	2.894755e-01
24240         	-5.171783e-01	4.638258e-01	-4.504058e-01	-7.423812e-01	2.919754e-01
24241         	-5.195617e-01	4.638088e-01	-4.504447e-01	-7.447841e-01	2.943393e-01
24242         	-5.218142e-01	4.637915e-01	-4.504819e-01	-7.470552e-01	2.965733e-01
24243         	-5.239388e-01	4.637740e-01	-4.505167e-01	-7.491972e-01	2.986804e-01
24244         	-5.259434e-01	4.637562e-01	-4.505489e-01	-7.512179e-01	3.006690e-01
24245         	-5.278281e-01	4.637383e-01	-4.505780e-01	-7.531171e-01	3.025391e-01
24246         	-5.295800e-01	4.637205e-01	-4.506039e-01	-7.548819e-01	3.042780e-01
24247         	-5.311755e-01	4.637030e-01	-4.506265e-01	-7.564888e-01	3.058623e-01
24248         	-5.325832e-01	4.636865e-01	-4.506453e-01	-7.579059e-01	3.072606e-01
24249         	-5.337985e-01	4.636702e-01	-4.506602e-01	-7.591286e-01	3.084684e-01
24250         	-5.348245e-01	4.636542e-01	-4.506710e-01	-7.601600e-01	3.094890e-01
24251         	-5.356675e-01	4.636387e-01	-4.506774e-01	-7.610062e-01	3.103288e-01
24252         	-5.363301e-01	4.636235e-01	-4.506794e-01	-7.616698e-01	3.109904e-01
24253         	-5.368056e-01	4.636085e-01	-4.506768e-01	-7.621440e-01	3.114672e-01
24254         	-5.370828e-01	4.635937e-01	-4.506695e-01	-7.624176e-01	3.117481e-01
24255         	-5.371545e-01	4.635787e-01	-4.506576e-01	-7.624833e-01	3.118257e-01
24256         	-5.370095e-01	4.635632e-01	-4.506410e-01	-7.623300e-01	3.116889e-01
24257         	-5.366288e-01	4.635468e-01	-4.506196e-01	-7.619386e-01	3.113191e-01
24258         	-5.360251e-01	4.635300e-01	-4.505935e-01	-7.613218e-01	3.107283e-01
24259         	-5.352130e-01	4.635127e-01	-4.505629e-01	-7.604944e-01	3.099316e-01
24260         	-5.342151e-01	4.634949e-01	-4.505280e-01	-7.594791e-01	3.089511e-01
24261         	-5.330484e-01	4.634770e-01	-4.504892e-01	-7.582930e-01	3.078038e-01
24262         	-5.317245e-01	4.634593e-01	-4.504462e-01	-7.569476e-01	3.065014e-01
24263         	-5.302431e-01	4.634419e-01	-4.503992e-01	-7.554427e-01	3.050435e-01
24264         	-5.286067e-01	4.634249e-01	-4.503484e-01	-7.537809e-01	3.034325e-01
24265         	-5.268179e-01	4.634084e-01	-4.502938e-01	-7.519648e-01	3.016710e-01
24266         	-5.248837e-01	4.633924e-01	-4.502358e-01	-7.500016e-01	2.997659e-01
24267         	-5.228187e-01	4.633768e-01	-4.501746e-01	-7.479060e-01	2.977314e-01
24268         	-5.206429e-01	4.633611e-01	-4.501106e-01	-7.456982e-01	2.955876e-01
24269         	-5.183677e-01	4.633453e-01	-4.500440e-01	-7.433897e-01	2.933458e-01
24270         	-5.160091e-01	4.633294e-01	-4.499747e-01	-7.409964e-01	2.910217e-01
24271         	-5.135859e-01	4.633132e-01	-4.499035e-01	-7.385377e-01	2.886342e-01
24272         	-5.111186e-01	4.632970e-01	-4.498307e-01	-7.360339e-01	2.862033e-01
24273         	-5.086251e-01	4.632810e-01	-4.497566e-01	-7.335034e-01	2.837468e-01
24274         	-5.061127e-01	4.632653e-01	-4.496814e-01	-7.309535e-01	2.812720e-01
24275         	-5.035889e-01	4.632499e-01	-4.496057e-01	-7.283917e-01	2.787860e-01
24276         	-5.010564e-01	4.632347e-01	-4.495291e-01	-7.258210e-01	2.762919e-01
24277         	-4.985227e-01	4.632202e-01	-4.494520e-01	-7.232487e-01	2.737967e-01
24278         	-4.960064e-01	4.632066e-01	-4.493748e-01	-7.206938e-01	2.713190e-01
24279         	-4.935374e-01	4.631934e-01	-4.492982e-01	-7.181865e-01	2.688883e-01
24280         	-4.911241e-01	4.631811e-01	-4.492229e-01	-7.157355e-01	2.665126e-01
24281         	-4.887635e-01	4.631709e-01	-4.491489e-01	-7.133379e-01	2.641890e-01
24282         	-4.864852e-01	4.631624e-01	-4.490762e-01	-7.110233e-01	2.619471e-01
24283         	-4.842686e-01	4.631552e-01	-4.490042e-01	-7.087707e-01	2.597665e-01
24284         	-4.821215e-01	4.631484e-01	-4.489332e-01	-7.065881e-01	2.576549e-01
24285         	-4.800419e-01	4.631427e-01	-4.488631e-01	-7.044735e-01	2.556103e-01
24286         	-4.780396e-01	4.631382e-01	-4.487944e-01	-7.024369e-01	2.536424e-01
24287         	-4.761307e-01	4.631349e-01	-4.487273e-01	-7.004943e-01	2.517670e-01
24288         	-4.743310e-01	4.631329e-01	-4.486618e-01	-6.986619e-01	2.500001e-01
24289         	-4.726546e-01	4.631321e-01	-4.485982e-01	-6.969538e-01	2.483555e-01
24290         	-4.711118e-01	4.631322e-01	-4.485371e-01	-6.953804e-01	2.468433e-01
24291         	-4.697100e-01	4.631333e-01	-4.484781e-01	-6.939490e-01	2.454709e-01
24292         	-4.684523e-01	4.631352e-01	-4.484210e-01	-6.926628e-01	2.442418e-01
24293         	-4.673491e-01	4.631380e-01	-4.483656e-01	-6.915319e-01	2.431663e-01
24294         	-4.663990e-01	4.631415e-01	-4.483125e-01	-6.905552e-01	2.422428e-01
24295         	-4.655935e-01	4.631455e-01	-4.482619e-01	-6.897244e-01	2.414625e-01
24296         	-4.649361e-01	4.631501e-01	-4.482138e-01	-6.890430e-01	2.408292e-01
24297         	-4.644318e-01	4.631553e-01	-4.481682e-01	-6.885159e-01	2.403477e-01
24298         	-4.640893e-01	4.631615e-01	-4.481242e-01	-6.881514e-01	2.400272e-01
24299         	-4.639128e-01	4.631686e-01	-4.480820e-01	-6.879538e-01	2.398718e-01
24300         	-4.638961e-01	4.631767e-01	-4.480414e-01	-6.879168e-01	2.398754e-01
24301         	-4.640315e-01	4.631855e-01	-4.480026e-01	-6.880328e-01	2.400301e-01
24302         	-4.643097e-01	4.631951e-01	-4.479660e-01	-6.882927e-01	2.403267e-01
24303         	-4.647271e-01	4.632055e-01	-4.479313e-01	-6.886927e-01	2.407614e-01
24304         	-4.652843e-01	4.632166e-01	-4.478987e-01	-6.892337e-01	2.413350e-01
24305         	-4.659804e-01	4.632282e-01	-4.478685e-01	-6.899146e-01	2.420461e-01
24306         	-4.668240e-01	4.632402e-01	-4.478411e-01	-6.907445e-01	2.429034e-01
24307         	-4.678188e-01	4.632529e-01	-4.478162e-01	-6.917269e-01	2.439107e-01
24308         	-4.689507e-01	4.632662e-01	-4.477937e-01	-6.928476e-01	2.450539e-01
24309         	-4.702115e-01	4.632799e-01	-4.477738e-01	-6.940984e-01	2.463246e-01
24310         	-4.715944e-01	4.632939e-01	-4.477569e-01	-6.954728e-01	2.477159e-01
24311         	-4.730994e-01	4.633084e-01	-4.477426e-01	-6.969707e-01	2.492281e-01
24312         	-4.747161e-01	4.633230e-01	-4.477317e-01	-6.985820e-01	2.508503e-01
24313         	-4.764353e-01	4.633376e-01	-4.477241e-01	-7.002973e-01	2.525733e-01
24314         	-4.782341e-01	4.633522e-01	-4.477196e-01	-7.020939e-01	2.543744e-01
24315         	-4.800902e-01	4.633669e-01	-4.477179e-01	-7.039491e-01	2.562312e-01
24316         	-4.819810e-01	4.633819e-01	-4.477183e-01	-7.058402e-01	2.581218e-01
24317         	-4.838837e-01	4.633972e-01	-4.477208e-01	-7.077441e-01	2.600233e-01
24318         	-4.857693e-01	4.634126e-01	-4.477260e-01	-7.096323e-01	2.619063e-01
24319         	-4.876488e-01	4.634278e-01	-4.477337e-01	-7.115157e-01	2.637820e-01
24320         	-4.895141e-01	4.634430e-01	-4.477434e-01	-7.133857e-01	2.656424e-01
24321         	-4.913626e-01	4.634582e-01	-4.477554e-01	-7.152403e-01	2.674849e-01
24322         	-4.932012e-01	4.634731e-01	-4.477702e-01	-7.170862e-01	2.693161e-01
24323         	-4.950476e-01	4.634880e-01	-4.477878e-01	-7.189415e-01	2.711536e-01
24324         	-4.968658e-01	4.635022e-01	-4.478083e-01	-7.207699e-01	2.729616e-01
24325         	-4.986254e-01	4.635157e-01	-4.478305e-01	-7.225407e-01	2.747102e-01
24326         	-5.002916e-01	4.635284e-01	-4.478545e-01	-7.242188e-01	2.763644e-01
24327         	-5.018370e-01	4.635404e-01	-4.478799e-01	-7.257769e-01	2.778970e-01
24328         	-5.032444e-01	4.635519e-01	-4.479068e-01	-7.271978e-01	2.792910e-01
24329         	-5.045140e-01	4.635629e-01	-4.479352e-01	-7.284816e-01	2.805464e-01
